salesdate,salesprice,area,beds,baths,stories,yearbuilt,neighborhood,community
2013-08-02,1335000,5824,5,6,2.5,1891,Kenwood,Calhoun-Isles
2013-05-30,847900,5072,4,3,2.5,1900,Kenwood,Calhoun-Isles
2013-05-06,840000,4695,5,4,2.2,1922,Kenwood,Calhoun-Isles
2013-02-22,712500,4558,5,3,2.5,1910,Kenwood,Calhoun-Isles
2013-05-29,699900,4740,4,4,1.7,1916,Kenwood,Calhoun-Isles
2013-08-19,895000,4312,5,3,1,1955,Kenwood,Calhoun-Isles
2013-08-19,895000,4312,5,3,1,1955,Kenwood,Calhoun-Isles
2013-06-28,786180,4015,5,5,2.5,1912,Kenwood,Calhoun-Isles
2013-05-02,498500,3302,5,2,1.5,1911,Kenwood,Calhoun-Isles
2013-07-08,370000,2304,5,1,2.5,1907,Kenwood,Calhoun-Isles
2013-12-30,546500,3155,5,3,2.5,1908,Kenwood,Calhoun-Isles
2013-07-19,635000,2950,3,3,2,1924,Kenwood,Calhoun-Isles
2013-12-30,546500,3155,5,3,2.5,1908,Kenwood,Calhoun-Isles
2013-07-10,445000,4819,4,5,2,1955,Kenwood,Calhoun-Isles
2013-01-25,1435000,5474,5,5,1.7,2013,Kenwood,Calhoun-Isles
2013-01-25,1435000,5474,5,5,1.7,2013,Kenwood,Calhoun-Isles
2013-07-10,445000,4819,4,5,2,1955,Kenwood,Calhoun-Isles
2013-07-10,445000,4819,4,5,2,1955,Kenwood,Calhoun-Isles
2013-01-25,1435000,5474,5,5,1.7,2013,Kenwood,Calhoun-Isles
2013-01-25,1435000,5474,5,5,1.7,2013,Kenwood,Calhoun-Isles
2013-09-03,1234085,5763,3,3,2,2007,Kenwood,Calhoun-Isles
2013-03-07,2850000,7963,6,8,2.5,1908,Kenwood,Calhoun-Isles
2013-12-09,2700000,8837,4,5,2.5,1917,Kenwood,Calhoun-Isles
2013-11-15,277000,2220,3,1,2,1925,King Field,Southwest
2013-05-20,194000,2340,4,3,1.5,1925,King Field,Southwest
2013-06-20,166000,1776,1,1,1,1906,King Field,Southwest
2013-09-11,120000,1728,3,2,1.7,1898,King Field,Southwest
2013-04-19,239900,2344,3,1,2.5,1907,King Field,Southwest
2013-09-13,233000,1892,3,1,1.5,1941,King Field,Southwest
2013-05-28,254500,2124,4,2,1.2,1954,King Field,Southwest
2013-03-15,310000,2052,3,2,2.5,1911,King Field,Southwest
2013-01-11,247500,2024,3,2,1.7,1910,King Field,Southwest
2013-06-14,225000,3416,2,1,1.7,1913,King Field,Southwest
2013-09-06,292000,1962,4,2,1.2,1909,King Field,Southwest
2013-07-24,190725,1752,3,2,1,1956,King Field,Southwest
2013-01-14,225000,2640,4,2,1.5,1916,King Field,Southwest
2013-09-26,318900,2199,3,2,1.5,1902,King Field,Southwest
2013-09-20,288000,2138,3,3,2,1901,King Field,Southwest
2013-02-15,309000,3317,4,2,1.5,1914,King Field,Southwest
2013-08-13,350000,2191,3,2,1.7,1908,King Field,Southwest
2013-05-03,398000,2378,3,2,2,1914,King Field,Southwest
2013-03-22,339500,2424,4,3,2,1913,King Field,Southwest
2013-05-21,400000,2840,4,3,1.2,1916,King Field,Southwest
2013-08-30,380000,2447,3,2,2,1920,King Field,Southwest
2013-07-23,448900,2385,3,2,2,1920,King Field,Southwest
2013-04-12,325000,1986,3,1,2,1923,King Field,Southwest
2013-08-23,350000,2330,3,3,1.7,1906,King Field,Southwest
2013-02-25,274000,2368,3,2,1.2,1919,King Field,Southwest
2013-10-18,255000,2688,4,1,1.2,1912,King Field,Southwest
2013-10-31,387000,3028,4,2,1.5,1915,King Field,Southwest
2013-12-26,312500,2136,3,2,2,1917,King Field,Southwest
2013-08-09,316000,2304,3,2,1.7,1914,King Field,Southwest
2013-04-08,255000,1954,2,1,1,1920,King Field,Southwest
2013-06-11,236300,1744,3,2,1.7,1905,King Field,Southwest
2013-08-20,298970,2730,4,2,1.5,1919,King Field,Southwest
2013-11-27,283900,2016,3,2,2,1904,King Field,Southwest
2013-06-21,268000,1848,3,1,2,1915,King Field,Southwest
2013-03-09,320000,2166,4,3,2.5,1907,King Field,Southwest
2013-12-13,206500,2772,5,3,1.7,1912,King Field,Southwest
2013-07-31,325000,2061,3,2,1.7,1908,King Field,Southwest
2013-06-20,305000,2461,3,2,1.2,1912,King Field,Southwest
2013-10-18,400000,2682,3,4,1.7,1911,King Field,Southwest
2013-09-16,285000,2260,3,1,2,1913,King Field,Southwest
2013-04-02,182720,2568,5,2,1.7,1925,King Field,Southwest
2013-11-22,268000,1990,2,2,1.7,1900,King Field,Southwest
2013-08-23,281975,2088,3,1,1.7,1905,King Field,Southwest
2013-11-25,302800,2252,3,1,2,1916,King Field,Southwest
2013-06-20,430000,3178,4,2,2,1925,King Field,Southwest
2013-05-17,363000,2883,3,3,2.5,1911,King Field,Southwest
2013-08-16,334900,2226,3,2,2.2,1912,King Field,Southwest
2013-07-10,199000,1935,2,1,1.7,1914,King Field,Southwest
2013-06-12,326000,2064,3,4,1.7,1908,King Field,Southwest
2013-07-31,245000,1235,3,1,1.5,1909,King Field,Southwest
2013-11-05,195000,1376,2,1,1.7,1906,King Field,Southwest
2013-12-16,338000,2278,3,1,2,1926,King Field,Southwest
2013-12-13,164515,2393,3,2,1.5,1919,King Field,Southwest
2013-02-01,75000,2214,5,2,1.5,1927,King Field,Southwest
2013-08-26,350000,2432,3,1,1.7,1916,King Field,Southwest
2013-05-23,335000,2424,3,2,1.2,1920,King Field,Southwest
2013-07-12,247900,1584,3,2,2,1915,King Field,Southwest
2013-05-31,172500,1280,2,1,1,1912,King Field,Southwest
2013-07-26,265000,1858,2,1,1.5,1920,King Field,Southwest
2013-03-29,95000,2352,4,2,1,1981,Lind - Bohanon,Camden
2013-06-20,74900,1488,2,1,1,1950,Lind - Bohanon,Camden
2013-12-26,154650,3136,4,2,1,1957,Lind - Bohanon,Camden
2013-01-29,87000,1596,3,2,2,1947,Lind - Bohanon,Camden
2013-07-17,162000,2507,4,2,1.5,2003,Lind - Bohanon,Camden
2013-11-07,149900,1857,4,2,1.7,1895,Lind - Bohanon,Camden
2013-10-09,71250,1115,2,1,1,1916,Lind - Bohanon,Camden
2013-05-20,109900,1932,2,1,1,1928,Lind - Bohanon,Camden
2013-09-24,103500,1616,2,1,1,1931,Lind - Bohanon,Camden
2013-12-19,114000,1740,4,2,1.2,1951,Lind - Bohanon,Camden
2013-09-12,138700,1656,2,2,1.2,1951,Lind - Bohanon,Camden
2013-03-01,101500,1968,2,1,1.2,1953,Lind - Bohanon,Camden
2013-06-11,121000,1600,2,1,1,1930,Lind - Bohanon,Camden
2013-10-30,125000,1740,3,1,1.2,1951,Lind - Bohanon,Camden
2013-03-15,118900,2258,4,2,1.5,1950,Lind - Bohanon,Camden
2013-10-17,125000,1862,3,1,1.2,1946,Lind - Bohanon,Camden
2013-05-28,169900,2640,6,4,2,2007,Lind - Bohanon,Camden
2013-11-20,108000,2024,3,1,1,1969,Lind - Bohanon,Camden
2013-08-30,102000,1760,2,1,1.7,1924,Lind - Bohanon,Camden
2013-10-10,35000,800,1,1,1,1923,Lind - Bohanon,Camden
2013-04-26,107500,1576,2,2,1,1942,Lind - Bohanon,Camden
2013-08-09,79000,1747,4,1,1.7,1920,Lind - Bohanon,Camden
2013-09-13,116000,2388,3,3,1.5,1953,Lind - Bohanon,Camden
2013-08-30,82400,1688,2,1,1,1932,Lind - Bohanon,Camden
2013-11-27,128000,1964,3,2,1.5,1937,Lind - Bohanon,Camden
2013-11-22,139900,2023,2,3,1.5,1920,Lind - Bohanon,Camden
2013-04-25,134000,1836,2,1,1.2,1951,Lind - Bohanon,Camden
2013-05-21,125000,2732,4,2,1.2,1952,Lind - Bohanon,Camden
2013-03-26,90000,1740,3,1,1.2,1945,Lind - Bohanon,Camden
2013-06-07,123000,2184,3,2,1,1942,Lind - Bohanon,Camden
2013-03-22,48500,1314,2,1,1,1924,Lind - Bohanon,Camden
2013-08-07,129900,1848,3,1,1.2,1942,Lind - Bohanon,Camden
2013-09-26,143900,2494,3,1,1.5,1950,Lind - Bohanon,Camden
2013-08-30,141400,2010,3,2,1.2,1956,Lind - Bohanon,Camden
2013-09-20,155000,2928,7,3,1,1960,Lind - Bohanon,Camden
2013-09-27,101250,1460,2,1,1,1942,Lind - Bohanon,Camden
2013-09-29,106500,1320,2,1,1,1943,Lind - Bohanon,Camden
2013-09-27,125000,1847,2,2,1.2,1950,Lind - Bohanon,Camden
2013-01-11,139900,1996,4,2,1.2,1959,Lind - Bohanon,Camden
2013-10-25,215000,3076,5,3,2,2002,Lind - Bohanon,Camden
2013-01-25,790000,3612,4,4,2,2012,Linden Hills,Southwest
2013-05-20,429400,2863,5,3,1,1957,Linden Hills,Southwest
2013-04-22,335000,2157,3,2,1.7,1915,Linden Hills,Southwest
2013-10-02,335000,2376,3,2,1.7,1909,Linden Hills,Southwest
2013-10-02,335000,2376,3,2,1.7,1909,Linden Hills,Southwest
2013-08-30,351000,1917,3,2,1.2,1950,Linden Hills,Southwest
2013-11-13,925000,3298,3,4,2,2008,Linden Hills,Southwest
2013-08-30,180000,1232,2,2,1,1922,Linden Hills,Southwest
2013-03-01,875000,4840,3,4,1.5,1932,Linden Hills,Southwest
2013-03-19,785000,3690,4,3,2,1937,Linden Hills,Southwest
2013-10-25,572500,2628,4,2,2,1941,Linden Hills,Southwest
2013-07-01,644000,3052,4,3,2,1924,Linden Hills,Southwest
2013-10-15,677711,3679,5,4,2,1925,Linden Hills,Southwest
2013-12-10,299000,2088,3,1,1,1955,Linden Hills,Southwest
2013-06-11,427000,3063,3,2,1.2,1915,Linden Hills,Southwest
2013-01-11,340000,2496,3,1,2,1934,Linden Hills,Southwest
2013-07-22,569000,2537,4,3,1.5,1938,Linden Hills,Southwest
2013-03-08,1150000,4675,5,4,2,2012,Linden Hills,Southwest
2013-08-09,580000,3879,4,3,1.5,1935,Linden Hills,Southwest
2013-04-26,380000,2564,3,4,1.5,1914,Linden Hills,Southwest
2013-02-21,329000,2340,3,2,1,1965,Linden Hills,Southwest
2013-04-05,230500,3099,4,4,1.7,1919,Linden Hills,Southwest
2013-09-06,605000,3712,3,4,2,1994,Linden Hills,Southwest
2013-10-30,325000,4057,4,4,2,2014,Linden Hills,Southwest
2013-10-11,315100,2276,2,2,1,1908,Linden Hills,Southwest
2013-12-27,955000,3896,5,4,2,2013,Linden Hills,Southwest
2013-12-05,728000,3078,4,4,2,2011,Linden Hills,Southwest
2013-06-14,585000,2491,3,2,1.5,1931,Linden Hills,Southwest
2013-09-30,510000,3627,4,4,2,1964,Linden Hills,Southwest
2013-05-31,875000,3513,5,4,2,1921,Linden Hills,Southwest
2013-08-13,475000,2400,3,2,2,1927,Linden Hills,Southwest
2013-06-12,417000,3370,5,4,2,1925,Linden Hills,Southwest
2013-06-28,456000,2618,4,4,2,1953,Linden Hills,Southwest
2013-08-15,900000,4251,4,5,2.2,1904,Linden Hills,Southwest
2013-06-10,1882275,5654,5,5,2.2,2012,Linden Hills,Southwest
2013-06-10,1882275,5654,5,5,2.2,2012,Linden Hills,Southwest
2013-10-02,250000,1716,3,1,2,1912,Linden Hills,Southwest
2013-04-15,615000,3845,3,4,2,1923,Linden Hills,Southwest
2013-10-02,250000,1716,3,1,2,1912,Linden Hills,Southwest
2013-12-05,542500,1986,3,3,1.7,1905,Linden Hills,Southwest
2013-08-01,840000,4216,4,3,2.5,1929,Linden Hills,Southwest
2013-01-25,815000,4211,5,4,2,2008,Linden Hills,Southwest
2013-05-16,580000,3214,3,3,1.7,1912,Linden Hills,Southwest
2013-09-05,415000,4202,2,4,2,2017,Linden Hills,Southwest
2013-09-05,415000,4202,2,4,2,2017,Linden Hills,Southwest
2013-04-26,738000,4030,3,4,2,1989,Linden Hills,Southwest
2013-05-02,755000,853,1,2,1.2,1900,Linden Hills,Southwest
2013-05-02,755000,3287,4,3,2.5,1910,Linden Hills,Southwest
2013-05-02,755000,853,1,2,1.2,1900,Linden Hills,Southwest
2013-05-02,755000,3287,4,3,2.5,1910,Linden Hills,Southwest
2013-08-21,490000,3853,3,3,2.5,1906,Linden Hills,Southwest
2013-04-30,707500,2892,4,4,2,1932,Linden Hills,Southwest
2013-04-30,427500,2432,3,2,1,1953,Linden Hills,Southwest
2013-09-27,499000,2118,3,3,1.7,1958,Linden Hills,Southwest
2013-06-18,500000,3120,3,3,1,1953,Linden Hills,Southwest
2013-07-02,600000,2956,1,3,1.7,1918,Linden Hills,Southwest
2013-11-07,845000,4094,3,4,2,1986,Linden Hills,Southwest
2013-11-27,825652,3480,4,4,2,2013,Linden Hills,Southwest
2013-05-17,475000,2699,4,3,2,1927,Linden Hills,Southwest
2013-08-14,265000,2357,3,1,2,1910,Linden Hills,Southwest
2013-08-22,400000,2200,3,2,2.2,1910,Linden Hills,Southwest
2013-08-19,800000,3553,4,3,2,1953,Linden Hills,Southwest
2013-06-28,825000,3743,4,3,2,2012,Linden Hills,Southwest
2013-04-02,629900,2985,3,4,2,1914,Linden Hills,Southwest
2013-09-11,493900,2866,3,2,2,1914,Linden Hills,Southwest
2013-07-17,380000,2344,3,1,2,1918,Linden Hills,Southwest
2013-07-09,381000,1864,3,1,1.7,1922,Linden Hills,Southwest
2013-08-01,485000,2740,4,3,2,1924,Linden Hills,Southwest
2013-04-18,360000,2049,3,2,1.2,1922,Linden Hills,Southwest
2013-06-27,124500,1232,3,1,1.5,1900,Logan Park,Northeast
2013-08-29,225000,2707,3,2,1.7,1900,Logan Park,Northeast
2013-05-03,294000,2506,3,2,1.7,1904,Logan Park,Northeast
2013-12-27,105000,1640,2,2,1.5,1900,Logan Park,Northeast
2013-12-02,205000,985,1,1,1.5,1900,Logan Park,Northeast
2013-12-02,205000,985,1,1,1.5,1900,Logan Park,Northeast
2013-06-27,249000,2597,3,2,2.5,1910,Logan Park,Northeast
2013-10-17,141620,1320,2,2,1.5,1900,Logan Park,Northeast
2013-09-13,206000,2240,4,1,2.2,1905,Logan Park,Northeast
2013-06-21,236800,2484,3,2,1.7,1909,Logan Park,Northeast
2013-03-29,126400,1332,2,1,1.7,1900,Logan Park,Northeast
2013-06-27,188900,2205,3,2,1.7,1903,Longfellow,Longfellow
2013-11-15,175750,1744,2,2,1,1904,Longfellow,Longfellow
2013-06-21,191900,1806,3,1,1.5,1905,Longfellow,Longfellow
2013-06-13,174900,1560,2,2,1.5,1905,Longfellow,Longfellow
2013-06-05,232000,2344,3,2,1.5,1927,Longfellow,Longfellow
2013-05-23,175250,1321,3,1,1,1905,Longfellow,Longfellow
2013-05-23,186750,1804,2,1,1.5,1912,Longfellow,Longfellow
2013-01-03,189900,1555,3,2,1.7,1900,Longfellow,Longfellow
2013-08-14,186000,1300,2,1,1.5,1903,Longfellow,Longfellow
2013-01-11,171500,1594,2,1,1.2,1925,Longfellow,Longfellow
2013-11-08,190000,2171,4,1,1.2,1921,Longfellow,Longfellow
2013-07-26,225000,1806,3,2,1.5,1911,Longfellow,Longfellow
2013-07-17,81000,1068,1,1,1,1927,Longfellow,Longfellow
2013-11-26,155000,1552,2,1,1.7,1913,Longfellow,Longfellow
2013-05-14,145000,1826,3,1,1.5,1910,Longfellow,Longfellow
2013-07-22,351500,2821,3,3,2,2014,Longfellow,Longfellow
2013-03-29,155000,2064,2,1,1.2,1924,Longfellow,Longfellow
2013-08-07,169900,1661,5,1,1.2,1934,Longfellow,Longfellow
2013-03-18,118000,1478,1,1,1.2,1924,Longfellow,Longfellow
2013-07-05,189900,2056,3,2,1,1957,Longfellow,Longfellow
2013-09-26,237000,1940,4,2,1,1924,Longfellow,Longfellow
2013-08-19,153500,1510,2,1,1,1920,Longfellow,Longfellow
2013-10-22,225000,1914,3,2,2,1925,Longfellow,Longfellow
2013-10-31,205000,2316,3,1,1.2,1927,Longfellow,Longfellow
2013-08-29,159000,2160,2,1,1,1926,Longfellow,Longfellow
2013-05-29,177000,1624,2,3,1.7,1918,Longfellow,Longfellow
2013-09-16,214900,2084,3,2,1,1953,Longfellow,Longfellow
2013-04-12,179900,1872,3,1,1.2,1922,Longfellow,Longfellow
2013-10-11,219700,1911,3,2,1.7,1909,Longfellow,Longfellow
2013-09-30,190500,1532,2,2,1.7,1909,Longfellow,Longfellow
2013-05-01,240000,2376,3,1,2,1919,Longfellow,Longfellow
2013-03-06,249000,2118,3,1,1.5,1908,Longfellow,Longfellow
2013-07-26,172200,1440,2,1,1,1923,Longfellow,Longfellow
2013-09-18,163300,1934,2,1,1.2,1920,Longfellow,Longfellow
2013-08-29,188000,2652,4,1,1.2,1922,Longfellow,Longfellow
2013-12-17,762000,4665,4,3,2,1922,Lowry Hill,Calhoun-Isles
2013-10-14,1110000,7728,7,5,2.5,1907,Lowry Hill,Calhoun-Isles
2013-06-28,787500,5437,6,5,2.5,1908,Lowry Hill,Calhoun-Isles
2013-06-14,1030000,6115,5,4,2.5,1897,Lowry Hill,Calhoun-Isles
2013-06-28,787500,5437,6,5,2.5,1908,Lowry Hill,Calhoun-Isles
2013-01-08,1950000,6149,4,5,2,1921,Lowry Hill,Calhoun-Isles
2013-05-16,400500,3406,6,3,2.5,1904,Lowry Hill,Calhoun-Isles
2013-08-13,1875000,9841,6,6,2.5,1909,Lowry Hill,Calhoun-Isles
2013-05-16,400500,3406,6,3,2.5,1904,Lowry Hill,Calhoun-Isles
2013-06-28,623000,3786,5,3,2.5,1909,Lowry Hill,Calhoun-Isles
2013-04-26,572600,3777,5,3,2.5,1901,Lowry Hill,Calhoun-Isles
2013-10-28,1850000,10393,8,7,2.5,1911,Lowry Hill,Calhoun-Isles
2013-02-08,859000,3718,5,4,2,1900,Lowry Hill,Calhoun-Isles
2013-11-15,727675,4629,4,4,2.5,1900,Lowry Hill,Calhoun-Isles
2013-11-22,584000,4661,4,3,2.5,1902,Lowry Hill,Calhoun-Isles
2013-11-01,1030000,4956,4,4,2.5,1911,Lowry Hill,Calhoun-Isles
2013-07-31,810000,3107,3,4,1.7,1906,Lowry Hill,Calhoun-Isles
2013-04-30,1739500,5784,3,5,2.5,1905,Lowry Hill,Calhoun-Isles
2013-06-14,1030000,4455,3,5,2.5,1901,Lowry Hill,Calhoun-Isles
2013-04-29,856475,4527,6,4,2.5,1911,Lowry Hill,Calhoun-Isles
2013-04-30,1739500,5784,3,5,2.5,1905,Lowry Hill,Calhoun-Isles
2013-06-28,550000,2970,4,3,2,1919,Lowry Hill,Calhoun-Isles
2013-05-30,1045000,6740,6,5,2.2,1921,Lowry Hill,Calhoun-Isles
2013-10-28,1850000,10393,8,7,2.5,1911,Lowry Hill,Calhoun-Isles
2013-10-25,1100000,6562,4,7,2,1926,Lowry Hill,Calhoun-Isles
2013-01-18,1300000,885,1,1,1.5,1909,Lowry Hill,Calhoun-Isles
2013-01-18,1300000,9105,7,8,2.5,1909,Lowry Hill,Calhoun-Isles
2013-12-04,1825000,10967,4,8,2.5,1900,Lowry Hill,Calhoun-Isles
2013-02-05,2075000,9296,6,8,2.5,1905,Lowry Hill,Calhoun-Isles
2013-04-15,719000,2044,2,2,1,1962,Lowry Hill,Calhoun-Isles
2013-07-23,701000,3692,2,3,2,1989,Lowry Hill,Calhoun-Isles
2013-07-02,950000,4814,3,4,2,1987,Lowry Hill,Calhoun-Isles
2013-10-24,459700,3064,7,3,2.2,1900,Lowry Hill East,Calhoun-Isles
2013-08-15,184000,1788,3,1,1.7,1908,Lowry Hill East,Calhoun-Isles
2013-10-29,396000,4208,3,2,2.5,1891,Lowry Hill East,Calhoun-Isles
2013-06-28,525000,6012,7,3,2.5,1900,Lowry Hill East,Calhoun-Isles
2013-11-13,515000,3318,4,3,2,1900,Lowry Hill East,Calhoun-Isles
2013-09-23,266700,2550,4,2,2.2,1905,Lowry Hill East,Calhoun-Isles
2013-08-29,400000,3110,3,3,2,1900,Lowry Hill East,Calhoun-Isles
2013-08-16,385475,3142,4,4,1.5,1920,Lowry Hill East,Calhoun-Isles
2013-06-03,341000,2675,3,2,1.7,1915,Lowry Hill East,Calhoun-Isles
2013-02-28,455000,3357,4,3,2.5,1908,Lowry Hill East,Calhoun-Isles
2013-07-22,385000,2943,3,2,2.2,1905,Lowry Hill East,Calhoun-Isles
2013-03-28,159990,2646,3,1,2,1900,Lyndale,Powderhorn
2013-02-22,200936,2774,4,2,2.5,1906,Lyndale,Powderhorn
2013-06-19,170000,1400,2,1,1.5,1900,Lyndale,Powderhorn
2013-04-30,242000,2512,3,2,2.5,1911,Lyndale,Powderhorn
2013-01-30,178000,1608,2,1,1.5,1904,Lyndale,Powderhorn
2013-07-31,339000,2555,4,2,2.5,1910,Lyndale,Powderhorn
2013-08-14,205000,4808,3,1,2.5,1910,Lyndale,Powderhorn
2013-12-31,228000,1872,3,1,2,1910,Lyndale,Powderhorn
2013-12-20,345000,3368,3,1,2.5,1906,Lyndale,Powderhorn
2013-07-29,423000,2779,4,2,1.5,1917,Lyndale,Powderhorn
2013-04-05,228500,1868,3,2,1.7,1907,Lyndale,Powderhorn
2013-10-18,253250,1832,3,2,1,1921,Lyndale,Powderhorn
2013-08-30,32047,1838,3,3,1.7,1900,Lyndale,Powderhorn
2013-01-29,145000,2028,2,1,1.7,1900,Lyndale,Powderhorn
2013-12-27,168000,1344,3,1,2,1893,Lyndale,Powderhorn
2013-08-23,284000,2400,3,1,2.5,1909,Lyndale,Powderhorn
2013-04-19,374900,3098,5,2,2.5,1902,Lyndale,Powderhorn
2013-04-18,180000,1364,2,1,2,1900,Lyndale,Powderhorn
2013-08-26,245682,2392,5,2,2.5,1900,Lyndale,Powderhorn
2013-10-21,241500,2380,3,1,1.7,1903,Lyndale,Powderhorn
2013-05-10,169900,1836,5,1,2,1904,Lyndale,Powderhorn
2013-10-09,248000,2241,4,1,2.5,1907,Lyndale,Powderhorn
2013-07-12,171750,2964,4,3,2.5,1904,Lyndale,Powderhorn
2013-08-16,175000,2642,4,2,2.5,1900,Lyndale,Powderhorn
2013-11-19,255901,2044,3,1,1.5,1905,Lyndale,Powderhorn
2013-07-11,329900,2304,4,3,2,1911,Lyndale,Powderhorn
2013-05-31,525000,2800,4,2,1.2,1920,Lynnhurst,Southwest
2013-06-26,897600,4466,5,4,1.7,1936,Lynnhurst,Southwest
2013-08-15,414000,2350,3,2,1,1954,Lynnhurst,Southwest
2013-05-08,339000,2121,3,2,2,1919,Lynnhurst,Southwest
2013-04-12,482000,2529,3,2,2,1920,Lynnhurst,Southwest
2013-10-23,685000,3036,3,3,2.5,1920,Lynnhurst,Southwest
2013-08-29,370000,2048,3,1,2,1924,Lynnhurst,Southwest
2013-06-06,254000,2321,3,1,1,1912,Lynnhurst,Southwest
2013-04-21,295000,1986,2,2,1.7,1916,Lynnhurst,Southwest
2013-09-10,425000,2892,6,3,1.2,1924,Lynnhurst,Southwest
2013-04-08,515000,3656,4,2,2.5,1914,Lynnhurst,Southwest
2013-07-16,602500,3378,3,3,2.2,1917,Lynnhurst,Southwest
2013-07-16,602500,3378,3,3,2.2,1917,Lynnhurst,Southwest
2013-03-21,721200,3480,4,4,2.5,1916,Lynnhurst,Southwest
2013-10-21,900000,4590,4,4,2.5,1919,Lynnhurst,Southwest
2013-03-08,697500,3989,4,4,2,1918,Lynnhurst,Southwest
2013-06-07,622500,4073,4,3,2,1933,Lynnhurst,Southwest
2013-05-29,535000,3106,3,3,2.2,1918,Lynnhurst,Southwest
2013-02-21,360000,3668,3,2,1.5,1917,Lynnhurst,Southwest
2013-07-12,310000,1433,3,1,1.5,1904,Lynnhurst,Southwest
2013-05-29,535000,3106,3,3,2.2,1918,Lynnhurst,Southwest
2013-09-20,595000,3047,3,1,2.5,1911,Lynnhurst,Southwest
2013-06-07,599000,2474,3,2,1.7,1911,Lynnhurst,Southwest
2013-02-21,360000,3668,3,2,1.5,1917,Lynnhurst,Southwest
2013-07-12,366500,2450,4,3,1.5,1949,Lynnhurst,Southwest
2013-07-22,900500,4463,6,5,2.5,1900,Lynnhurst,Southwest
2013-07-22,900500,4463,6,5,2.5,1900,Lynnhurst,Southwest
2013-09-05,554900,2610,3,3,2,1917,Lynnhurst,Southwest
2013-07-18,800000,3292,3,4,2,1926,Lynnhurst,Southwest
2013-11-08,409350,2666,4,3,1.5,1940,Lynnhurst,Southwest
2013-06-14,799900,2893,4,4,1.7,1923,Lynnhurst,Southwest
2013-09-10,800000,4544,4,3,2,1920,Lynnhurst,Southwest
2013-08-19,699900,2606,3,3,1.7,1912,Lynnhurst,Southwest
2013-06-14,799900,2893,4,4,1.7,1923,Lynnhurst,Southwest
2013-06-06,621000,4036,4,3,2.5,1927,Lynnhurst,Southwest
2013-07-23,605000,3907,4,4,1.5,1929,Lynnhurst,Southwest
2013-04-03,564000,3586,3,3,2,1975,Lynnhurst,Southwest
2013-06-28,455000,2351,4,3,2.5,1921,Lynnhurst,Southwest
2013-04-03,564000,3586,3,3,2,1975,Lynnhurst,Southwest
2013-07-26,381500,2252,3,2,2,1918,Lynnhurst,Southwest
2013-06-28,455000,2351,4,3,2.5,1921,Lynnhurst,Southwest
2013-11-04,359500,3328,4,2,1.5,1929,Lynnhurst,Southwest
2013-10-24,850000,3726,4,4,2,1925,Lynnhurst,Southwest
2013-05-20,1075000,4518,4,4,2.5,1926,Lynnhurst,Southwest
2013-10-24,850000,3726,4,4,2,1925,Lynnhurst,Southwest
2013-11-08,200000,2408,3,2,1,1951,Lynnhurst,Southwest
2013-01-04,800000,3988,4,3,1.5,1946,Lynnhurst,Southwest
2013-11-12,889900,4561,5,4,2.5,1929,Lynnhurst,Southwest
2013-10-11,342000,2000,4,2,1.2,1931,Lynnhurst,Southwest
2013-01-25,537500,2656,4,3,1.5,1939,Lynnhurst,Southwest
2013-05-13,950000,4070,5,4,1.5,1965,Lynnhurst,Southwest
2013-05-30,275000,3530,4,5,2.5,2013,Lynnhurst,Southwest
2013-11-14,432000,2933,3,2,1.5,1939,Lynnhurst,Southwest
2013-11-07,455000,2850,4,3,2,1931,Lynnhurst,Southwest
2013-12-12,325000,2076,3,3,1.2,1940,Lynnhurst,Southwest
2013-04-02,535000,2957,5,2,1.5,1933,Lynnhurst,Southwest
2013-08-30,530000,2712,2,2,1.5,1936,Lynnhurst,Southwest
2013-10-11,350000,2703,3,2,1.7,1914,Lynnhurst,Southwest
2013-04-23,350000,2064,4,2,2,1930,Lynnhurst,Southwest
2013-05-29,475000,2780,5,3,2,1937,Lynnhurst,Southwest
2013-07-16,369900,2900,4,3,1.5,1960,Lynnhurst,Southwest
2013-03-29,422400,2352,3,2,2.2,1913,Lynnhurst,Southwest
2013-08-23,975000,3615,3,4,2,1922,Lynnhurst,Southwest
2013-07-01,451000,2228,3,2,2,1924,Lynnhurst,Southwest
2013-11-27,370000,2188,3,2,2,1947,Lynnhurst,Southwest
2013-08-13,233665,2162,3,2,1.2,1960,Lynnhurst,Southwest
2013-06-24,470000,2840,3,3,2,1937,Lynnhurst,Southwest
2013-03-22,784006,3010,4,2,2,1927,Lynnhurst,Southwest
2013-06-06,276000,2418,5,2,1,1955,Lynnhurst,Southwest
2013-04-16,412500,2084,3,2,1.5,1938,Lynnhurst,Southwest
2013-08-23,549900,2681,3,2,2,1924,Lynnhurst,Southwest
2013-04-02,385000,2212,3,1,2,1951,Lynnhurst,Southwest
2013-10-17,365000,1800,3,2,2,1924,Lynnhurst,Southwest
2013-06-07,495000,2640,4,4,2,1921,Lynnhurst,Southwest
2013-02-15,528000,2790,4,3,2,1924,Lynnhurst,Southwest
2013-09-13,155000,1500,4,2,2,1900,Marcy Holmes,University
2013-01-09,295000,3353,4,2,2.5,1905,Marcy Holmes,University
2013-07-01,485000,5402,4,3,2.5,1900,Marcy Holmes,University
2013-09-30,329000,1826,3,2,1.2,1922,Marcy Holmes,University
